,92_0_sum,92_0_mean,93_1_sum,93_1_mean,94_2_sum,94_2_mean,95_3_sum,95_3_mean,96_4_sum,96_4_mean,97_5_sum,97_5_mean,98_6_sum,98_6_mean,99_7_sum,99_7_mean,100_8_sum,100_8_mean,101_9_sum,101_9_mean,y
143,1142.0,1.142,7123.197,7.1231966,13077.0,13.077,2031.0422,2.0310423,24.0,0.024,151.0,0.151,0.0,0.0,19.0,0.019,0.0,0.0,4.0,0.004,1
144,51.0,0.45945945,1051.5,9.472973,1406.0,12.666667,133.72508,1.2047305,10.0,0.09009009,12.0,0.10810811,0.0,0.0,6.0,0.054054055,0.0,0.0,0.0,0.0,0
145,21.0,0.4375,760.5,15.84375,1369.0,28.520834,54.40541,1.1334461,12.0,0.25,10.0,0.20833333,0.0,0.0,2.0,0.041666668,0.0,0.0,1.0,0.020833334,0
146,19.0,0.35849056,660.5,12.462264,810.0,15.283019,57.72917,1.0892297,0.0,0.0,2.0,0.03773585,0.0,0.0,8.0,0.1509434,0.0,0.0,0.0,0.0,1
147,4079.0,4.079,10656.573,10.656573,39920.0,39.92,3103.4487,3.1034486,160.0,0.16,38.0,0.038,0.0,0.0,14.0,0.014,0.0,0.0,6.0,0.006,1
148,207.0,1.0298507,2897.0,14.412935,3766.0,18.736319,558.74194,2.7798107,39.0,0.19402985,31.0,0.15422885,0.0,0.0,7.0,0.03482587,0.0,0.0,0.0,0.0,0
149,24.0,0.47058824,869.1667,17.042484,1392.0,27.294117,66.2858,1.2997215,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
150,60.0,0.7407407,1135.8333,14.022633,1781.0,21.987654,145.52197,1.7965676,8.0,0.09876543,22.0,0.27160493,0.0,0.0,4.0,0.049382716,0.0,0.0,0.0,0.0,0
151,26.0,0.45614034,1015.1666,17.80994,1719.0,30.157894,71.0179,1.245928,11.0,0.19298245,13.0,0.22807017,0.0,0.0,4.0,0.07017544,0.0,0.0,1.0,0.01754386,0
152,356.0,0.9012658,4585.5,11.608861,7129.0,18.048101,795.2782,2.0133626,13.0,0.032911394,15.0,0.03797468,0.0,0.0,25.0,0.06329114,0.0,0.0,0.0,0.0,1
153,1003.0,1.003,5766.7695,5.7667694,11333.0,11.333,1647.0466,1.6470467,82.0,0.082,12.0,0.012,0.0,0.0,17.0,0.017,0.0,0.0,4.0,0.004,1
154,473.0,1.5457517,3568.8281,11.662837,6746.0,22.045752,837.8513,2.7380762,21.0,0.068627454,57.0,0.18627451,0.0,0.0,6.0,0.019607844,0.0,0.0,1.0,0.003267974,1
155,354.0,1.3460076,3338.4333,12.693663,6282.0,23.885931,655.00275,2.4905047,42.0,0.15969582,40.0,0.15209125,0.0,0.0,8.0,0.03041825,0.0,0.0,1.0,0.0038022813,1
156,21.0,0.42857143,756.1666,15.431972,1360.0,27.755102,54.452946,1.1112846,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
157,10355.0,10.355,51994.67,51.99467,172316.0,172.316,2832.5405,2.8325405,399.0,0.399,46.0,0.046,6.0,0.006,53.0,0.053,12.0,0.012,32.0,0.032,1
158,1816.0,1.816,9453.667,9.453667,19671.0,19.671,2617.5415,2.6175416,100.0,0.1,60.0,0.06,0.0,0.0,26.0,0.026,0.0,0.0,29.0,0.029,1
159,323.0,0.9907975,2182.5,6.694785,4244.0,13.018405,609.04224,1.8682277,14.0,0.042944785,7.0,0.021472393,0.0,0.0,7.0,0.021472393,0.0,0.0,0.0,0.0,1
160,1001.0,1.001,19841.857,19.841858,20338.0,20.338,3670.9924,3.6709924,997.0,0.997,0.0,0.0,0.0,0.0,2.0,0.002,0.0,0.0,0.0,0.0,1
161,5332.0,5.332,10946.422,10.946422,49363.0,49.363,3250.0903,3.2500904,187.0,0.187,41.0,0.041,0.0,0.0,16.0,0.016,0.0,0.0,8.0,0.008,1
162,938.0,0.938,19034.785,19.034784,35691.0,35.691,2040.3782,2.040378,167.0,0.167,41.0,0.041,0.0,0.0,178.0,0.178,0.0,0.0,12.0,0.012,1
163,26.0,0.4642857,1005.8334,17.96131,1699.0,30.339285,71.230484,1.2719729,11.0,0.19642857,13.0,0.23214285,0.0,0.0,4.0,0.071428575,0.0,0.0,1.0,0.017857144,0
164,26.0,0.45614034,1015.1666,17.80994,1719.0,30.157894,71.21317,1.2493539,11.0,0.19298245,13.0,0.22807017,0.0,0.0,4.0,0.07017544,0.0,0.0,1.0,0.01754386,0
165,814.0,1.0853333,17000.668,22.667557,31700.0,42.266666,1865.3942,2.4871922,71.0,0.09466667,25.0,0.033333335,0.0,0.0,227.0,0.30266666,0.0,0.0,0.0,0.0,1
166,21.0,0.4375,764.8334,15.934029,1378.0,28.708334,54.445686,1.1342851,12.0,0.25,10.0,0.20833333,0.0,0.0,2.0,0.041666668,0.0,0.0,1.0,0.020833334,0
167,352.0,1.2222222,2959.1516,10.274832,5469.0,18.989584,642.9709,2.2325377,12.0,0.041666668,68.0,0.2361111,0.0,0.0,9.0,0.03125,0.0,0.0,1.0,0.0034722222,1
168,2877.0,2.877,10703.85,10.70385,29221.0,29.221,3324.1978,3.3241978,119.0,0.119,28.0,0.028,0.0,0.0,4.0,0.004,0.0,0.0,2.0,0.002,1
169,160.0,1.8604652,1167.7656,13.5786705,2964.0,34.465115,157.35939,1.8297603,12.0,0.13953489,17.0,0.19767442,0.0,0.0,2.0,0.023255814,0.0,0.0,1.0,0.011627907,1
170,21.0,0.42857143,756.1666,15.431972,1360.0,27.755102,54.267128,1.1074924,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
171,21.0,0.42857143,760.5,15.520409,1369.0,27.938776,54.666264,1.115638,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
172,942.0,0.942,15092.465,15.092464,31061.0,31.061,1609.6821,1.6096821,57.0,0.057,20.0,0.02,0.0,0.0,183.0,0.183,0.0,0.0,1.0,0.001,1
173,137.0,1.0458015,2800.5,21.377863,4839.0,36.93893,327.01324,2.4962842,18.0,0.13740458,31.0,0.23664123,0.0,0.0,27.0,0.20610687,0.0,0.0,0.0,0.0,0
174,993.0,0.993,12680.334,12.680334,22781.0,22.781,2147.226,2.147226,93.0,0.093,38.0,0.038,0.0,0.0,106.0,0.106,0.0,0.0,0.0,0.0,1
175,356.0,0.9807162,3405.1,9.380441,6558.0,18.066116,708.56665,1.9519743,51.0,0.14049587,10.0,0.027548209,0.0,0.0,13.0,0.035812672,0.0,0.0,2.0,0.005509642,1
176,177.0,1.2826087,1978.1667,14.334541,3637.0,26.355072,357.3219,2.5892892,6.0,0.04347826,14.0,0.10144927,0.0,0.0,4.0,0.028985508,0.0,0.0,0.0,0.0,0
177,21.0,0.42857143,756.1666,15.431972,1360.0,27.755102,54.683186,1.1159834,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
178,294.0,1.4,2512.1667,11.962699,4688.0,22.323809,577.2932,2.7490153,7.0,0.033333335,15.0,0.071428575,0.0,0.0,5.0,0.023809524,0.0,0.0,0.0,0.0,0
179,2066.0,2.066,20072.732,20.072733,45186.0,45.186,2278.4368,2.2784367,86.0,0.086,69.0,0.069,0.0,0.0,203.0,0.203,0.0,0.0,8.0,0.008,0
180,939.0,0.939,15076.932,15.076932,31014.0,31.014,1604.1569,1.6041569,57.0,0.057,20.0,0.02,0.0,0.0,183.0,0.183,0.0,0.0,1.0,0.001,1
181,972.0,0.972,9156.5,9.1565,16016.0,16.016,2062.5332,2.0625331,89.0,0.089,30.0,0.03,0.0,0.0,56.0,0.056,0.0,0.0,0.0,0.0,1
182,5294.0,5.294,10729.923,10.729923,48930.0,48.93,3180.8806,3.1808805,187.0,0.187,41.0,0.041,0.0,0.0,16.0,0.016,0.0,0.0,8.0,0.008,1
183,204.0,1.1333333,4246.1665,23.589813,7582.0,42.122223,488.9556,2.71642,27.0,0.15,33.0,0.18333334,0.0,0.0,54.0,0.3,0.0,0.0,0.0,0.0,0
184,275.0,0.69095474,4498.5,11.302764,6363.0,15.987437,626.0764,1.5730563,24.0,0.06030151,27.0,0.0678392,0.0,0.0,37.0,0.09296482,0.0,0.0,0.0,0.0,1
185,111.0,1.2065217,1189.3148,12.927335,2784.0,30.26087,128.61922,1.3980349,14.0,0.1521739,3.0,0.032608695,0.0,0.0,2.0,0.02173913,0.0,0.0,1.0,0.010869565,1
186,111.0,0.9910714,1185.1666,10.581845,1874.0,16.732143,239.33762,2.136943,4.0,0.035714287,30.0,0.26785713,0.0,0.0,2.0,0.017857144,0.0,0.0,1.0,0.008928572,0
187,116.0,1.6338028,679.0,9.56338,1319.0,18.577465,225.11429,3.1706238,0.0,0.0,3.0,0.04225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
188,1844.0,1.844,9659.877,9.659877,19935.0,19.935,2648.2349,2.6482348,105.0,0.105,60.0,0.06,0.0,0.0,29.0,0.029,0.0,0.0,30.0,0.03,1
189,53.0,0.50476193,1544.8333,14.712698,2265.0,21.571428,139.73654,1.3308243,9.0,0.08571429,10.0,0.0952381,0.0,0.0,11.0,0.104761906,0.0,0.0,0.0,0.0,0
190,547.0,0.547,22474.75,22.47475,37755.0,37.755,1479.5828,1.4795828,418.0,0.418,5.0,0.005,0.0,0.0,74.0,0.074,0.0,0.0,0.0,0.0,1
191,21.0,0.4375,764.8334,15.934029,1378.0,28.708334,54.310852,1.131476,12.0,0.25,10.0,0.20833333,0.0,0.0,2.0,0.041666668,0.0,0.0,1.0,0.020833334,0
192,28.0,0.46666667,812.3334,13.53889,1390.0,23.166666,68.05821,1.1343036,6.0,0.1,8.0,0.13333334,0.0,0.0,2.0,0.033333335,0.0,0.0,0.0,0.0,0
193,149.0,1.1732284,2651.0,20.874016,4172.0,32.850395,373.62408,2.941922,33.0,0.25984251,14.0,0.11023622,0.0,0.0,7.0,0.05511811,0.0,0.0,0.0,0.0,1
194,137.0,1.0538461,2786.8335,21.437181,4813.0,37.023075,327.7569,2.5212069,18.0,0.13846155,31.0,0.23846154,0.0,0.0,27.0,0.20769231,0.0,0.0,0.0,0.0,0
195,863.0,0.863,13014.995,13.014996,14585.0,14.585,2626.71,2.62671,671.0,0.671,0.0,0.0,0.0,0.0,2.0,0.002,0.0,0.0,2.0,0.002,1
196,137.0,1.0458015,2786.8335,21.273539,4813.0,36.74046,327.86188,2.5027623,18.0,0.13740458,31.0,0.23664123,0.0,0.0,27.0,0.20610687,0.0,0.0,0.0,0.0,0
197,976.0,0.976,17219.666,17.219666,33916.0,33.916,2147.9946,2.1479945,262.0,0.262,28.0,0.028,0.0,0.0,165.0,0.165,0.0,0.0,0.0,0.0,1
198,21.0,0.4375,751.8334,15.663196,1351.0,28.145834,54.212276,1.1294224,12.0,0.25,10.0,0.20833333,0.0,0.0,2.0,0.041666668,0.0,0.0,1.0,0.020833334,0
199,60.0,0.7407407,1132.5,13.981482,1774.0,21.901234,145.50537,1.7963626,8.0,0.09876543,22.0,0.27160493,0.0,0.0,4.0,0.049382716,0.0,0.0,0.0,0.0,0
200,21.0,0.4375,756.1666,15.753471,1360.0,28.333334,54.657806,1.1387043,12.0,0.25,10.0,0.20833333,0.0,0.0,2.0,0.041666668,0.0,0.0,1.0,0.020833334,0
201,406.0,0.406,4914.0664,4.9140663,5349.0,5.349,1268.1185,1.2681185,2.0,0.002,2.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
202,1202.0,1.202,35037.336,35.037334,61452.0,61.452,3171.8728,3.1718729,91.0,0.091,122.0,0.122,0.0,0.0,394.0,0.394,252.0,0.252,0.0,0.0,1
203,855.0,1.268546,14576.83,21.627344,45230.0,67.10683,1725.1311,2.5595417,108.0,0.16023739,72.0,0.10682493,1.0,0.0014836795,159.0,0.23590505,97.0,0.14391692,0.0,0.0,0
204,3089.0,3.089,92697.086,92.69708,192747.0,192.747,2476.291,2.476291,330.0,0.33,46.0,0.046,0.0,0.0,142.0,0.142,0.0,0.0,39.0,0.039,1
205,206.0,1.1381216,4305.1665,23.78545,7701.0,42.546963,492.88818,2.723139,29.0,0.160221,35.0,0.19337016,0.0,0.0,54.0,0.29834256,0.0,0.0,0.0,0.0,0
206,911.0,1.5572649,6773.167,11.578063,11958.0,20.441025,1855.1128,3.171133,17.0,0.02905983,27.0,0.046153847,0.0,0.0,8.0,0.013675214,0.0,0.0,0.0,0.0,1
207,24.0,0.47058824,862.5,16.911764,1378.0,27.019608,66.14731,1.297006,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
208,959.0,1.6172007,6234.0,10.512648,10662.0,17.979763,1894.3489,3.1945176,1.0,0.0016863407,91.0,0.153457,0.0,0.0,5.0,0.008431703,0.0,0.0,0.0,0.0,1
209,21.0,0.4375,756.1666,15.753471,1360.0,28.333334,54.60237,1.1375494,12.0,0.25,10.0,0.20833333,0.0,0.0,2.0,0.041666668,0.0,0.0,1.0,0.020833334,0
210,972.0,0.972,9153.5,9.1535,16010.0,16.01,2062.063,2.062063,89.0,0.089,30.0,0.03,0.0,0.0,56.0,0.056,0.0,0.0,0.0,0.0,1
211,476.0,1.5504886,3598.3281,11.720939,6793.0,22.127035,843.87476,2.7487776,21.0,0.06840391,58.0,0.18892509,0.0,0.0,6.0,0.019543974,0.0,0.0,1.0,0.0032573289,1
212,161.0,1.1103449,3831.0002,26.42069,6529.0,45.027588,410.05743,2.8279822,30.0,0.20689656,10.0,0.06896552,0.0,0.0,59.0,0.40689656,0.0,0.0,0.0,0.0,0
213,117.0,1.0353982,1483.8333,13.131268,2407.0,21.300884,259.5443,2.2968524,6.0,0.053097345,35.0,0.30973452,0.0,0.0,2.0,0.017699115,0.0,0.0,0.0,0.0,0
214,225.0,0.225,2861.3335,2.8613336,5609.0,5.609,430.26675,0.43026677,12.0,0.012,10.0,0.01,0.0,0.0,42.0,0.042,4.0,0.004,0.0,0.0,1
215,1076.0,1.076,19282.332,19.282331,40705.0,40.705,2292.8247,2.2928247,242.0,0.242,34.0,0.034,0.0,0.0,184.0,0.184,0.0,0.0,3.0,0.003,1
216,1668.0,1.668,24444.98,24.44498,49588.0,49.588,3056.7905,3.0567906,144.0,0.144,171.0,0.171,0.0,0.0,231.0,0.231,4.0,0.004,4.0,0.004,1
217,1789.0,1.789,9432.012,9.432012,19344.0,19.344,2593.558,2.593558,98.0,0.098,60.0,0.06,0.0,0.0,28.0,0.028,0.0,0.0,28.0,0.028,1
218,1959.0,1.959,10727.682,10.727682,26637.0,26.637,1737.5371,1.7375371,79.0,0.079,73.0,0.073,0.0,0.0,64.0,0.064,1.0,0.001,8.0,0.008,0
219,110.0,1.392405,754.5,9.550632,1277.0,16.164557,219.52344,2.7787776,2.0,0.025316456,14.0,0.17721519,0.0,0.0,2.0,0.025316456,0.0,0.0,0.0,0.0,0
220,1387.0,1.387,12152.462,12.152462,20599.0,20.599,2697.3628,2.697363,82.0,0.082,117.0,0.117,0.0,0.0,29.0,0.029,0.0,0.0,8.0,0.008,1
221,4079.0,4.079,10653.872,10.6538725,39898.0,39.898,3105.1646,3.1051645,160.0,0.16,38.0,0.038,0.0,0.0,14.0,0.014,0.0,0.0,6.0,0.006,1
222,1762.0,1.762,9291.801,9.2918005,19070.0,19.07,2546.214,2.546214,98.0,0.098,57.0,0.057,0.0,0.0,28.0,0.028,0.0,0.0,28.0,0.028,1
223,38.0,0.6229508,882.5,14.467213,1505.0,24.67213,87.78824,1.4391514,6.0,0.09836066,10.0,0.16393442,0.0,0.0,2.0,0.032786883,0.0,0.0,0.0,0.0,1
224,863.0,0.863,13013.485,13.013485,14580.0,14.58,2626.2485,2.6262486,671.0,0.671,0.0,0.0,0.0,0.0,2.0,0.002,0.0,0.0,2.0,0.002,1
225,137.0,1.0458015,2793.6667,21.3257,4826.0,36.839695,327.08887,2.4968617,18.0,0.13740458,31.0,0.23664123,0.0,0.0,27.0,0.20610687,0.0,0.0,0.0,0.0,0
226,206.0,1.1318681,4311.0,23.686813,7711.0,42.368134,493.37137,2.7108316,29.0,0.15934066,35.0,0.1923077,0.0,0.0,54.0,0.2967033,0.0,0.0,0.0,0.0,0
227,137.0,1.0538461,2786.8335,21.437181,4813.0,37.023075,326.92352,2.5147963,18.0,0.13846155,31.0,0.23846154,0.0,0.0,27.0,0.20769231,0.0,0.0,0.0,0.0,0
228,24.0,0.47058824,865.8333,16.977123,1385.0,27.156862,66.34215,1.3008264,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
229,1052.0,1.052,13196.172,13.196172,32864.0,32.864,1697.878,1.697878,6.0,0.006,72.0,0.072,0.0,0.0,164.0,0.164,6.0,0.006,1.0,0.001,1
230,204.0,1.1333333,4253.0,23.627777,7595.0,42.194443,488.3722,2.7131789,27.0,0.15,33.0,0.18333334,0.0,0.0,54.0,0.3,0.0,0.0,0.0,0.0,0
231,202.0,0.56582636,3636.3333,10.185807,6254.0,17.518208,471.49072,1.3207023,38.0,0.10644258,14.0,0.039215688,0.0,0.0,34.0,0.0952381,0.0,0.0,0.0,0.0,0
232,473.0,1.5559211,3568.828,11.739566,6746.0,22.19079,837.3772,2.7545302,21.0,0.069078945,57.0,0.1875,0.0,0.0,6.0,0.019736841,0.0,0.0,1.0,0.0032894737,1
233,21.0,0.40384614,760.5,14.625,1369.0,26.326923,54.590836,1.0498238,12.0,0.23076923,10.0,0.1923077,0.0,0.0,2.0,0.03846154,0.0,0.0,1.0,0.01923077,0
234,68.0,0.7906977,1346.0,15.651163,2239.0,26.034883,166.09613,1.9313504,5.0,0.058139537,4.0,0.046511628,0.0,0.0,15.0,0.1744186,0.0,0.0,0.0,0.0,1
235,685.0,0.9307065,10509.189,14.27879,19243.0,26.14538,1316.1392,1.7882326,218.0,0.29619566,26.0,0.035326086,0.0,0.0,99.0,0.13451087,0.0,0.0,3.0,0.004076087,1
236,868.0,0.868,16247.426,16.247425,26931.0,26.931,2004.2135,2.0042136,49.0,0.049,122.0,0.122,0.0,0.0,182.0,0.182,0.0,0.0,0.0,0.0,0
237,972.0,0.972,9141.0,9.141,15985.0,15.985,2061.9492,2.0619493,89.0,0.089,30.0,0.03,0.0,0.0,56.0,0.056,0.0,0.0,0.0,0.0,1
238,26.0,0.45614034,1010.5,17.72807,1709.0,29.982456,70.97962,1.2452565,11.0,0.19298245,13.0,0.22807017,0.0,0.0,4.0,0.07017544,0.0,0.0,1.0,0.01754386,0
239,68.0,0.77272725,2061.8335,23.429926,2809.0,31.920454,208.76016,2.3722746,13.0,0.14772727,8.0,0.09090909,0.0,0.0,26.0,0.29545453,0.0,0.0,0.0,0.0,0
240,969.0,0.969,9124.0,9.124,15945.0,15.945,2056.45,2.05645,89.0,0.089,29.0,0.029,0.0,0.0,56.0,0.056,0.0,0.0,0.0,0.0,1
241,326.0,0.90555555,5277.0693,14.658525,9765.0,27.125,588.3338,1.6342605,40.0,0.11111111,15.0,0.041666668,0.0,0.0,33.0,0.09166667,0.0,0.0,5.0,0.013888889,1
242,1257.0,1.5851198,23394.158,29.50083,81149.0,102.33165,2408.5269,3.0372343,111.0,0.13997477,105.0,0.13240857,2.0,0.002522068,251.0,0.31651956,223.0,0.2812106,0.0,0.0,0
243,163.0,0.89071035,1918.1667,10.481786,3157.0,17.251366,365.77325,1.9987609,6.0,0.032786883,40.0,0.21857923,0.0,0.0,5.0,0.027322404,0.0,0.0,0.0,0.0,0
244,24.0,0.47058824,862.5,16.911764,1378.0,27.019608,66.21641,1.298361,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
245,4116.0,4.116,10843.74,10.84374,40280.0,40.28,3174.076,3.1740758,159.0,0.159,39.0,0.039,0.0,0.0,14.0,0.014,0.0,0.0,6.0,0.006,1
246,240.0,1.7142857,1766.7051,12.619322,3982.0,28.442858,331.71454,2.3693895,12.0,0.08571429,41.0,0.29285714,0.0,0.0,2.0,0.014285714,0.0,0.0,1.0,0.007142857,1
247,21.0,0.42857143,756.1666,15.431972,1360.0,27.755102,54.727753,1.1168929,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
248,1164.0,1.164,28484.592,28.484592,38389.0,38.389,2851.7986,2.8517985,56.0,0.056,68.0,0.068,0.0,0.0,261.0,0.261,0.0,0.0,1.0,0.001,1
249,685.0,0.9474412,10509.189,14.535532,19243.0,26.615492,1316.072,1.8202933,218.0,0.30152145,26.0,0.035961274,0.0,0.0,99.0,0.13692947,0.0,0.0,3.0,0.004149378,1
250,116.0,1.6338028,679.0,9.56338,1319.0,18.577465,225.11429,3.1706238,0.0,0.0,3.0,0.04225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
251,1643.0,1.643,57723.0,57.723,114537.0,114.537,4127.622,4.127622,36.0,0.036,26.0,0.026,0.0,0.0,748.0,0.748,0.0,0.0,0.0,0.0,0
252,501.0,0.9092559,7402.6167,13.434876,13738.0,24.93285,945.62,1.7161888,204.0,0.37023592,33.0,0.05989111,0.0,0.0,57.0,0.10344828,0.0,0.0,5.0,0.00907441,1
253,161.0,1.1103449,3831.0002,26.42069,6529.0,45.027588,410.05225,2.8279464,30.0,0.20689656,10.0,0.06896552,0.0,0.0,59.0,0.40689656,0.0,0.0,0.0,0.0,0
254,45.0,0.6164383,1292.5,17.705479,2020.0,27.671232,116.33958,1.5936928,4.0,0.05479452,2.0,0.02739726,0.0,0.0,14.0,0.19178082,0.0,0.0,0.0,0.0,0
255,3330.0,3.33,19349.273,19.349274,49757.0,49.757,2980.5918,2.9805918,39.0,0.039,37.0,0.037,27.0,0.027,204.0,0.204,0.0,0.0,6.0,0.006,0
256,473.0,1.5457517,3568.828,11.662836,6746.0,22.045752,837.9336,2.7383451,21.0,0.068627454,57.0,0.18627451,0.0,0.0,6.0,0.019607844,0.0,0.0,1.0,0.003267974,1
257,115.0,1.25,2157.0,23.445652,3437.0,37.358696,277.10742,3.0120373,15.0,0.16304348,4.0,0.04347826,0.0,0.0,28.0,0.3043478,0.0,0.0,0.0,0.0,1
258,1001.0,1.3328894,9858.601,13.127297,22334.0,29.739016,1944.5806,2.5893216,120.0,0.15978695,93.0,0.123834886,0.0,0.0,35.0,0.04660453,0.0,0.0,3.0,0.003994674,1
259,83.0,0.83,3150.8572,31.508572,4119.0,41.19,260.68073,2.6068072,16.0,0.16,8.0,0.08,0.0,0.0,35.0,0.35,0.0,0.0,0.0,0.0,1
260,4120.0,4.12,12856.743,12.856743,121272.0,121.272,1725.4708,1.7254708,25.0,0.025,5.0,0.005,0.0,0.0,5.0,0.005,0.0,0.0,2.0,0.002,1
261,863.0,0.863,13013.852,13.013851,14582.0,14.582,2626.5737,2.6265738,671.0,0.671,0.0,0.0,0.0,0.0,2.0,0.002,0.0,0.0,2.0,0.002,1
262,128.0,1.024,2625.0,21.0,4449.0,35.592,308.25272,2.4660218,15.0,0.12,29.0,0.232,0.0,0.0,24.0,0.192,0.0,0.0,0.0,0.0,0
263,1058.0,1.058,19289.0,19.289,40500.0,40.5,2285.9614,2.2859614,235.0,0.235,32.0,0.032,0.0,0.0,184.0,0.184,0.0,0.0,1.0,0.001,1
264,145.0,1.5934066,1660.125,18.243132,2876.0,31.604395,283.2175,3.1122801,8.0,0.08791209,2.0,0.021978023,0.0,0.0,4.0,0.043956045,0.0,0.0,1.0,0.010989011,0
265,4078.0,4.078,10654.24,10.654241,39901.0,39.901,3103.2559,3.1032557,159.0,0.159,38.0,0.038,0.0,0.0,14.0,0.014,0.0,0.0,6.0,0.006,1
266,95.0,1.043956,1194.0098,13.120986,2699.0,29.65934,127.07657,1.3964458,14.0,0.15384616,3.0,0.032967035,0.0,0.0,2.0,0.021978023,0.0,0.0,1.0,0.010989011,1
267,204.0,1.1333333,4246.5,23.591667,7583.0,42.127777,488.145,2.7119167,27.0,0.15,33.0,0.18333334,0.0,0.0,54.0,0.3,0.0,0.0,0.0,0.0,0
268,140.0,1.4285715,1197.5,12.219388,2182.0,22.265306,277.2694,2.8292797,3.0,0.030612245,6.0,0.06122449,0.0,0.0,2.0,0.020408163,0.0,0.0,0.0,0.0,0
269,26.0,0.4642857,1015.1666,18.127975,1719.0,30.696428,70.96432,1.2672199,11.0,0.19642857,13.0,0.23214285,0.0,0.0,4.0,0.071428575,0.0,0.0,1.0,0.017857144,0
270,21.0,0.42857143,764.8334,15.608845,1378.0,28.12245,54.15107,1.1051239,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
271,1760.0,1.76,9387.959,9.387959,19262.0,19.262,2548.7056,2.5487056,98.0,0.098,57.0,0.057,0.0,0.0,28.0,0.028,0.0,0.0,28.0,0.028,1
272,24.0,0.47058824,862.5,16.911764,1378.0,27.019608,66.35657,1.3011092,8.0,0.15686275,10.0,0.19607843,0.0,0.0,4.0,0.078431375,0.0,0.0,0.0,0.0,0
273,204.0,1.1333333,4253.0,23.627777,7595.0,42.194443,488.92288,2.7162383,27.0,0.15,33.0,0.18333334,0.0,0.0,54.0,0.3,0.0,0.0,0.0,0.0,0
274,724.0,1.1734197,5429.6484,8.800078,10129.0,16.416533,1317.663,2.1355963,26.0,0.042139385,2.0,0.003241491,0.0,0.0,12.0,0.019448947,0.0,0.0,2.0,0.003241491,1
275,128.0,1.024,2618.1665,20.945332,4436.0,35.488,307.9703,2.4637625,15.0,0.12,29.0,0.232,0.0,0.0,24.0,0.192,0.0,0.0,0.0,0.0,0
276,863.0,0.863,13013.485,13.013485,14580.0,14.58,2626.1287,2.6261287,671.0,0.671,0.0,0.0,0.0,0.0,2.0,0.002,0.0,0.0,2.0,0.002,1
277,1052.0,3.9848485,1955.0325,7.405426,7981.0,30.23106,526.32135,1.9936415,25.0,0.09469697,19.0,0.071969695,0.0,0.0,4.0,0.015151516,0.0,0.0,7.0,0.026515152,0
278,2877.0,2.877,6255.9326,6.255933,43075.0,43.075,1304.5507,1.3045506,18.0,0.018,24.0,0.024,5.0,0.005,38.0,0.038,2.0,0.002,2.0,0.002,0
279,21.0,0.42857143,760.5,15.520409,1369.0,27.938776,54.63853,1.115072,12.0,0.24489796,10.0,0.20408164,0.0,0.0,2.0,0.040816326,0.0,0.0,1.0,0.020408163,0
280,1176.0,1.176,29293.584,29.293585,53926.0,53.926,2837.9836,2.8379836,27.0,0.027,67.0,0.067,0.0,0.0,401.0,0.401,3.0,0.003,1.0,0.001,1
281,7797.0,7.797,67498.01,67.49801,194265.0,194.265,2221.0493,2.2210493,612.0,0.612,23.0,0.023,3.0,0.003,51.0,0.051,6.0,0.006,23.0,0.023,1
282,936.0,0.936,14842.765,14.842765,30561.0,30.561,1596.1458,1.5961457,57.0,0.057,20.0,0.02,0.0,0.0,183.0,0.183,0.0,0.0,1.0,0.001,1
283,481.0,1.1847291,12880.833,31.72619,23484.0,57.842365,1172.4006,2.8876863,40.0,0.098522164,14.0,0.03448276,0.0,0.0,176.0,0.43349755,0.0,0.0,0.0,0.0,1
284,885.0,0.885,33013.0,33.013,50445.0,50.445,2636.2166,2.6362166,878.0,0.878,1.0,0.001,0.0,0.0,4.0,0.004,40.0,0.04,0.0,0.0,1
285,85.0,0.73275864,3554.5,30.64224,3769.0,32.49138,310.54385,2.677102,8.0,0.06896552,9.0,0.077586204,0.0,0.0,51.0,0.43965518,0.0,0.0,0.0,0.0,1
